date,no1,no2,no3,no4,no5
2014-06-11 20:00:00,-1.858888,2.422112,0.284013,-0.357508,-0.681021
2014-06-11 21:00:00,-1.963147,0.024694,0.780681,0.322802,1.868013
2014-06-11 22:00:00,-1.043000,-0.239280,0.762787,-0.717793,0.527566
2014-06-11 23:00:00,0.668994,0.103863,-0.407827,0.374578,-0.715143
2014-06-12 00:00:00,1.495722,0.711969,0.031249,-0.293605,1.677733
2014-06-12 01:00:00,0.024050,-1.201649,-0.965865,0.863067,-0.106165
2014-06-12 02:00:00,0.641291,-0.090491,0.020022,-0.339455,0.430903
2014-06-12 03:00:00,0.618083,1.945324,0.304073,0.814801,1.007877
2014-06-12 04:00:00,-0.151571,0.434174,1.148237,0.988240,0.039689
2014-06-12 05:00:00,0.581634,-1.295324,0.412157,-0.426204,-1.541899
2014-06-12 06:00:00,-1.043151,0.678849,1.359237,1.164740,-0.166785
2014-06-12 07:00:00,-1.885555,-1.680481,-1.122715,0.270069,-0.514307
2014-06-12 08:00:00,-0.337996,-0.871931,0.333056,0.069174,1.189389
2014-06-12 09:00:00,-1.385214,-0.159261,-0.117034,-0.048330,-0.856192
2014-06-12 10:00:00,0.864307,1.395723,0.926497,-0.281586,1.471455
2014-06-12 11:00:00,0.503181,-1.280075,0.385922,1.382396,-0.612172
2014-06-12 12:00:00,-0.542393,-1.266858,-0.098594,1.080862,-0.248657
2014-06-12 13:00:00,-1.098718,0.102156,-0.391349,2.157642,0.786837
2014-06-12 14:00:00,-0.636085,-0.414991,0.127864,0.515923,-2.145611
2014-06-12 15:00:00,-0.745096,-0.494738,-1.483722,1.805915,2.898155
2014-06-12 16:00:00,0.319054,-0.995154,0.093757,0.287398,-1.395735
2014-06-12 17:00:00,0.957221,-1.286569,0.283206,-0.170380,0.168386
2014-06-12 18:00:00,-0.399285,0.754738,0.169569,0.975328,1.234450
2014-06-12 19:00:00,1.155916,0.220898,1.091123,0.282948,1.236871
2014-06-12 20:00:00,-1.127365,-0.276602,-0.530204,-0.016714,-0.314259
2014-06-12 21:00:00,-0.847770,-0.907734,0.106454,0.252171,-2.665496
2014-06-12 22:00:00,-0.747774,0.510024,-1.366325,0.118843,0.191179
2014-06-12 23:00:00,0.835456,-0.860790,1.376719,-1.296946,0.606603
2014-06-13 00:00:00,1.348621,0.107946,0.551511,1.631879,-0.169473
2014-06-13 01:00:00,0.430814,0.888862,-0.763912,0.298293,0.854035
2014-06-13 02:00:00,0.452037,-1.102647,1.303014,-0.783896,-0.993742
2014-06-13 03:00:00,0.934607,0.505718,1.685089,-0.306295,0.189995
2014-06-13 04:00:00,2.048192,0.317117,-0.197519,-0.409665,1.275906
2014-06-13 05:00:00,0.097392,-1.166852,-0.171431,0.895061,-0.211903
2014-06-13 06:00:00,-0.253824,0.622038,0.539050,-2.175090,0.531262
2014-06-13 07:00:00,-0.147365,-0.033463,0.390851,-1.825131,0.916372
2014-06-13 08:00:00,-0.800917,-0.442521,-0.825882,-0.281090,-0.335328
2014-06-13 09:00:00,0.683215,0.733144,0.669549,0.260111,-0.146781
2014-06-13 10:00:00,-0.459910,-0.527968,-0.256307,0.194057,-0.093352
2014-06-13 11:00:00,-0.035449,0.318083,-0.689191,0.725065,1.164095
2014-06-13 12:00:00,-1.654475,-0.675320,-0.309367,-1.027665,-0.560438
2014-06-13 13:00:00,0.532742,0.665637,0.166808,0.107776,-1.515099
2014-06-13 14:00:00,-0.464783,-1.371120,0.317079,-1.096141,0.309777
2014-06-13 15:00:00,0.625420,-0.197366,1.390372,-0.511396,-0.022639
2014-06-13 16:00:00,0.876134,-1.450330,-1.991236,1.110709,-0.470680
2014-06-13 17:00:00,0.161738,-1.740208,0.291626,-2.372153,-0.314231
2014-06-13 18:00:00,-1.466665,-0.758766,0.783288,0.993893,-1.543586
2014-06-13 19:00:00,-1.093576,-0.923093,3.289545,-0.472265,-0.106331
2014-06-13 20:00:00,-1.430485,-0.248124,1.262423,-1.420185,1.023135
2014-06-13 21:00:00,-0.214311,-0.664657,1.697298,-0.184413,0.094240
2014-06-13 22:00:00,0.273332,2.347498,0.208527,0.093922,0.477573
2014-06-13 23:00:00,-0.891994,0.637235,-0.623527,-0.636277,-0.115827
2014-06-14 00:00:00,-1.600865,-2.569436,-0.736951,1.544440,0.049416
2014-06-14 01:00:00,0.031695,-0.756158,1.073612,0.929085,-1.244438
2014-06-14 02:00:00,-1.618702,-0.560996,0.545945,1.482621,0.421735
2014-06-14 03:00:00,-0.270994,0.771580,-1.145970,-0.270120,0.008216
2014-06-14 04:00:00,-0.582053,0.819795,-1.011783,-0.339617,1.207698
2014-06-14 05:00:00,-1.484899,-0.472634,1.269662,-0.544549,-0.666512
2014-06-14 06:00:00,1.805647,1.071089,-0.865908,-0.299771,-0.009150
2014-06-14 07:00:00,-0.249879,-0.990205,-0.454429,0.316586,0.224152
2014-06-14 08:00:00,-0.456845,-0.652552,-0.058732,-0.156856,1.338096
2014-06-14 09:00:00,0.933429,0.623908,0.920954,0.879127,0.255816
2014-06-14 10:00:00,-1.275963,1.045775,0.956364,0.885482,-0.374478
2014-06-14 11:00:00,-1.340078,0.522607,-0.366131,0.619539,-0.544578
2014-06-14 12:00:00,-0.984540,0.830366,0.603723,0.016675,-0.211134
2014-06-14 13:00:00,0.224220,2.498620,-1.233799,0.910613,-0.567144
2014-06-14 14:00:00,-0.961167,2.698068,-0.615345,-0.354965,-1.473159
2014-06-14 15:00:00,-0.512596,-0.317083,1.702286,0.912679,0.380018
2014-06-14 16:00:00,0.940596,0.171439,-0.291471,1.273481,0.365714
2014-06-14 17:00:00,0.099685,0.013635,-0.728186,0.133849,-0.615051
2014-06-14 18:00:00,1.075805,-0.129921,-0.393332,-2.623076,0.758583
2014-06-14 19:00:00,0.591184,0.542210,-1.815488,0.507573,-0.009300
2014-06-14 20:00:00,1.235840,-0.048365,-0.710648,0.382973,-0.393939
2014-06-14 21:00:00,-0.830230,-0.622365,-2.023786,0.119005,2.322742
2014-06-14 22:00:00,-1.071923,-0.463629,3.156574,-1.806410,1.555055
2014-06-14 23:00:00,0.280145,-0.230304,0.061131,0.334861,0.418831
2014-06-15 00:00:00,-0.304510,1.978655,-0.204916,1.444692,-0.460132
2014-06-15 01:00:00,-0.108529,1.482499,-0.599085,-0.423113,0.467869
2014-06-15 02:00:00,0.944106,0.950333,1.768803,-0.487172,1.793016
2014-06-15 03:00:00,-0.140835,1.428704,0.894279,-0.924868,0.652187
2014-06-15 04:00:00,1.654059,0.528557,-2.036143,1.072169,-0.911463
2014-06-15 05:00:00,-0.007476,0.536865,-1.595636,1.007241,0.337560
2014-06-15 06:00:00,0.373516,-0.204360,-0.537061,0.111615,-1.489711
2014-06-15 07:00:00,-0.131358,0.282675,1.016845,-0.722189,0.968819
2014-06-15 08:00:00,-0.672693,0.159409,1.205978,-1.908560,0.721194
2014-06-15 09:00:00,0.493592,0.786205,0.153437,-0.918310,-0.342565
2014-06-15 10:00:00,-1.601813,0.099256,-0.454111,-0.127746,1.152493
2014-06-15 11:00:00,1.253924,0.046642,-0.478478,-0.756137,-0.674577
2014-06-15 12:00:00,2.030735,1.087105,-1.573326,2.508083,-0.523423
2014-06-15 13:00:00,-0.671207,-0.128586,0.834636,-0.454482,1.123884
2014-06-15 14:00:00,0.178182,1.164879,2.975520,1.084642,-0.529031
2014-06-15 15:00:00,-0.707267,-1.418800,0.117208,-0.856223,1.225507
2014-06-15 16:00:00,-0.881142,-2.605337,-1.597526,0.224919,0.933650
2014-06-15 17:00:00,-0.613638,0.747654,-0.529999,0.399014,-1.800285
2014-06-15 18:00:00,0.037864,1.107677,0.951364,2.444606,0.220138
2014-06-15 19:00:00,0.137036,0.358714,1.172763,-0.358118,-0.820955
2014-06-15 20:00:00,-1.891907,-2.052263,0.706461,1.093991,0.724315
2014-06-15 21:00:00,0.132388,1.407612,-0.862740,-2.521136,0.058062
2014-06-15 22:00:00,1.503866,0.891051,0.695824,-0.892711,1.400229
2014-06-15 23:00:00,1.243217,1.180585,0.297058,-0.868072,-0.770517
2014-06-16 00:00:00,1.624014,-1.668565,0.902985,-2.312694,-0.486454
2014-06-16 01:00:00,1.945034,0.979928,1.233388,-1.103093,-1.000224
2014-06-16 02:00:00,1.402392,-0.039453,-1.213486,-1.019684,0.879883
2014-06-16 03:00:00,-0.571222,-0.219658,0.829440,0.887471,0.466607
2014-06-16 04:00:00,3.073891,-2.063240,-0.895946,-1.784613,0.027695
2014-06-16 05:00:00,-0.404188,1.076397,-0.474997,-0.133175,0.422027
2014-06-16 06:00:00,-0.430296,-0.268138,-0.531337,1.020989,-1.237876
2014-06-16 07:00:00,0.147598,0.604474,-0.668157,2.198903,0.474541
2014-06-16 08:00:00,-1.241763,0.760252,-0.580682,2.190147,0.927318
2014-06-16 09:00:00,-0.987650,0.531365,-1.174939,0.643091,0.967297
2014-06-16 10:00:00,-0.427520,0.364975,1.639646,-0.859836,-0.260310
2014-06-16 11:00:00,0.503504,-0.571772,-1.838419,2.094487,-0.582005
2014-06-16 12:00:00,1.398292,-0.413953,0.187909,0.127896,0.866433
2014-06-16 13:00:00,2.178008,1.715203,2.446900,0.020101,-1.037777
2014-06-16 14:00:00,-0.301577,-0.562042,-3.697031,0.238737,0.509989
2014-06-16 15:00:00,-2.833974,1.192872,0.623889,-1.587649,1.433631
2014-06-16 16:00:00,-1.591428,-0.988109,-0.575257,2.423846,0.379020
2014-06-16 17:00:00,1.773938,-0.026336,0.576606,-1.682767,1.463019
2014-06-16 18:00:00,-1.136937,-2.502255,0.845341,-0.486308,1.692538
2014-06-16 19:00:00,-1.596894,-2.174072,1.428145,-0.284382,0.674779
2014-06-16 20:00:00,0.226168,-0.428113,-0.386528,-0.200465,-0.837540
2014-06-16 21:00:00,-0.770176,0.013086,0.329639,1.107234,-0.931673
2014-06-16 22:00:00,-0.474696,-0.354283,1.317533,-1.956040,0.736077
2014-06-16 23:00:00,0.304665,0.028245,0.376514,-2.361383,0.479030
2014-06-17 00:00:00,-2.599267,0.532759,-0.715707,0.542456,0.364960
2014-06-17 01:00:00,0.093541,0.398526,-1.453905,0.055525,1.531181
2014-06-17 02:00:00,0.010735,0.169178,0.159985,-0.504527,0.077965
2014-06-17 03:00:00,-0.366117,0.153598,1.355215,-0.519912,-2.157790
2014-06-17 04:00:00,1.817298,-1.630917,1.028386,2.168727,-2.652603
2014-06-17 05:00:00,0.826248,-0.102442,0.998818,0.857119,-0.844025
2014-06-17 06:00:00,-2.444787,1.346849,-0.175532,1.026311,0.148183
2014-06-17 07:00:00,0.467906,-0.420835,0.727666,0.624400,-0.802502
2014-06-17 08:00:00,0.560292,0.389665,-1.804461,-0.477056,0.688188
2014-06-17 09:00:00,0.016407,1.348153,-0.254415,1.151362,-1.132009
2014-06-17 10:00:00,1.395927,0.133988,-0.448229,1.003705,-0.399349
2014-06-17 11:00:00,-0.411688,1.549679,-2.010815,0.034292,1.180754
2014-06-17 12:00:00,1.097319,0.681687,-0.386987,2.030081,-0.603466
2014-06-17 13:00:00,0.744455,-0.577789,-1.224348,-1.798159,-1.358318
2014-06-17 14:00:00,-1.524243,-1.440364,0.020362,0.610283,1.707939
2014-06-17 15:00:00,-0.035392,0.498972,0.219346,-0.365682,-0.422693
2014-06-17 16:00:00,-1.569001,0.814045,0.084001,0.145448,-1.713732
2014-06-17 17:00:00,0.339552,0.610230,1.188665,-1.164420,-0.881747
2014-06-17 18:00:00,1.590256,2.130080,1.002503,0.916530,-0.302236
2014-06-17 19:00:00,1.542766,-1.441801,1.339832,0.489820,0.612820
2014-06-17 20:00:00,0.019691,-0.530919,0.788700,-0.680036,1.120833
2014-06-17 21:00:00,-0.088828,-0.199712,1.071088,0.082155,-1.496621
2014-06-17 22:00:00,-1.660075,0.367663,-0.224994,1.533424,1.917422
2014-06-17 23:00:00,0.826576,-0.288945,-0.291311,-1.147730,1.111391
2014-06-18 00:00:00,0.449645,-0.852175,0.229999,1.526070,-0.708766
2014-06-18 01:00:00,-1.080373,-1.568358,-0.059485,0.520870,-0.166843
2014-06-18 02:00:00,0.779819,1.517866,-0.481734,-0.556301,-0.065077
2014-06-18 03:00:00,0.806473,2.906707,0.152756,0.130972,1.317898
2014-06-18 04:00:00,-0.819933,0.120638,0.704958,0.240361,0.141972
2014-06-18 05:00:00,-1.303099,-1.147431,0.607278,0.745378,2.835232
2014-06-18 06:00:00,0.342387,0.585052,-0.012794,0.498134,0.178133
2014-06-18 07:00:00,2.054530,-1.221004,-0.736228,0.686966,-0.187285
2014-06-18 08:00:00,1.334268,-1.759323,0.958661,-2.207749,0.509543
2014-06-18 09:00:00,-1.658154,-0.764361,1.905912,0.504700,-0.625892
2014-06-18 10:00:00,0.180365,-0.588049,0.805861,-0.164445,0.283430
2014-06-18 11:00:00,0.617676,-0.410342,-0.826767,0.087173,-0.283294
2014-06-18 12:00:00,0.949837,-0.405710,-3.433737,0.509893,-0.199070
2014-06-18 13:00:00,-0.362867,-2.564357,-3.558324,0.210377,-0.110186
2014-06-18 14:00:00,-0.671403,-0.579473,1.330810,-0.759330,0.596642
2014-06-18 15:00:00,1.497731,0.436600,-1.380888,-1.622612,-0.787398
2014-06-18 16:00:00,0.147083,0.180746,-0.292865,0.922868,-0.246803
2014-06-18 17:00:00,-1.781068,1.437223,0.608579,-0.100823,-0.262526
2014-06-18 18:00:00,0.637442,-0.246313,0.515999,0.226983,0.895643
2014-06-18 19:00:00,0.932397,0.183288,0.241807,0.530368,-0.614889
2014-06-18 20:00:00,-1.110498,-0.720091,-0.203309,-1.055070,0.195568
2014-06-18 21:00:00,-0.238430,0.325092,-1.415466,0.661265,1.146012
2014-06-18 22:00:00,1.866781,-1.170335,-0.131197,2.444828,-0.544950
2014-06-18 23:00:00,-0.369078,0.923618,0.496248,1.023880,1.128134
2014-06-19 00:00:00,-0.769555,-0.097702,-0.919724,0.574949,2.212973
2014-06-19 01:00:00,-0.030196,0.580049,1.221903,0.418337,-0.499155
2014-06-19 02:00:00,-1.396460,0.886185,0.291471,-0.871243,1.455937
2014-06-19 03:00:00,-0.870046,-1.172510,1.895532,-0.632127,0.799372
2014-06-19 04:00:00,-1.912587,1.701579,0.452859,-1.221735,-0.370056
2014-06-19 05:00:00,-0.694986,0.250185,-0.273474,-0.252146,-1.728101
2014-06-19 06:00:00,-0.633960,-0.470492,0.129462,0.505489,0.418352
2014-06-19 07:00:00,-1.600053,-1.466112,-0.037867,1.559816,0.275317
2014-06-19 08:00:00,0.616389,1.641458,0.744908,-0.314815,-0.727690
2014-06-19 09:00:00,0.313106,0.449336,1.117662,-0.256720,0.055445
2014-06-19 10:00:00,0.097665,-0.016371,1.733128,1.300903,1.967776
2014-06-19 11:00:00,1.080203,1.376574,1.338039,-1.239686,-0.247866
2014-06-19 12:00:00,-0.858843,-0.418912,0.981239,-0.106408,0.242119
2014-06-19 13:00:00,-0.380511,-0.868264,1.409793,-0.155809,0.036035
2014-06-19 14:00:00,-0.781085,-0.370233,2.133511,-0.392574,1.785727
2014-06-19 15:00:00,1.578500,-1.146329,0.261978,-1.592825,1.422965
2014-06-19 16:00:00,-0.288962,-0.240292,0.267148,-0.393061,-0.877450
2014-06-19 17:00:00,0.266047,-0.945524,-2.730416,0.225306,1.049837
2014-06-19 18:00:00,0.558803,-0.863602,0.645608,0.882013,-0.606364
2014-06-19 19:00:00,0.446799,0.837566,0.888200,1.462866,2.097168
2014-06-19 20:00:00,-1.012141,-0.988336,0.244319,1.109532,-1.683493
2014-06-19 21:00:00,-0.313477,0.803723,0.398906,0.713455,0.693416
2014-06-19 22:00:00,0.089525,1.159161,0.665120,0.749781,0.085159
2014-06-19 23:00:00,0.790459,1.351952,0.738719,1.201989,-0.386616
2014-06-20 00:00:00,-0.128519,-1.280377,0.040192,-0.021639,-0.349202
2014-06-20 01:00:00,-0.701935,-1.509541,-0.348874,-0.480318,1.091579
2014-06-20 02:00:00,0.584291,1.199293,0.001646,-1.450519,-0.986196
2014-06-20 03:00:00,0.328230,1.088766,-0.954241,-0.470213,-1.286874
2014-06-20 04:00:00,0.186294,-0.381689,-0.940252,-2.076525,-1.221089
2014-06-20 05:00:00,-0.724221,-0.973255,0.357839,-0.207557,0.996585
2014-06-20 06:00:00,0.779368,1.358077,-1.397989,0.805094,0.844194
2014-06-20 07:00:00,-0.412824,0.573216,-1.527586,0.626016,-0.867820
2014-06-20 08:00:00,-1.981317,0.927126,0.951418,1.331232,-0.814803
2014-06-20 09:00:00,-0.437275,0.300120,-0.467359,0.433706,-0.128633
2014-06-20 10:00:00,0.022658,-0.080525,0.168989,0.440521,-1.468555
2014-06-20 11:00:00,1.026311,0.323800,1.073470,-1.791399,-0.399990
2014-06-20 12:00:00,0.862578,-0.978876,0.369633,-0.590800,0.420888
2014-06-20 13:00:00,0.804246,-0.173022,-0.096394,-1.360772,-0.747171
2014-06-20 14:00:00,-0.284618,-0.595734,-1.738977,0.560939,-1.118302
2014-06-20 15:00:00,-1.202443,0.968341,2.239591,2.025087,1.143622
2014-06-20 16:00:00,-0.860797,-0.146335,-1.880554,0.233202,-0.672076
2014-06-20 17:00:00,-1.108103,-0.080522,-0.233801,-0.733891,-0.044355
2014-06-20 18:00:00,0.711914,0.039048,0.033067,2.588659,0.351609
2014-06-20 19:00:00,0.718584,0.494983,2.005248,0.082057,-0.063738
2014-06-20 20:00:00,0.935787,-0.310422,0.754807,-0.147293,-0.158414
2014-06-20 21:00:00,0.411044,0.381426,-1.900714,-0.859266,0.714870
2014-06-20 22:00:00,0.652587,0.221412,-0.270864,0.658328,-0.858789
2014-06-20 23:00:00,1.170317,0.724198,0.255914,-0.101432,-0.147554
2014-06-21 00:00:00,-1.301071,0.350122,-1.941386,0.966268,1.345202
2014-06-21 01:00:00,0.198862,0.731525,0.141672,-1.046970,1.086160
2014-06-21 02:00:00,0.825552,-0.834050,-1.133238,1.307284,-0.066791
2014-06-21 03:00:00,-0.561561,-0.207765,-1.690138,1.548539,0.756217
2014-06-21 04:00:00,-0.566617,-1.716807,0.498617,-0.011208,0.576758
2014-06-21 05:00:00,-0.385926,-0.161074,-1.558525,-0.389833,0.077699
2014-06-21 06:00:00,-1.384057,0.425780,0.924672,-0.547562,-1.421142
2014-06-21 07:00:00,1.448103,-0.762114,0.091929,1.562229,0.537348
2014-06-21 08:00:00,-0.860082,3.030952,-0.604013,0.762184,-1.599787
2014-06-21 09:00:00,1.682130,0.551825,0.481660,-1.216701,0.537921
2014-06-21 10:00:00,-1.034120,0.383273,-1.082675,-1.092461,-0.528572
2014-06-21 11:00:00,1.352792,0.865007,1.281498,-1.259908,1.082405
2014-06-21 12:00:00,0.365274,0.495880,0.183802,0.923503,0.216827
2014-06-21 13:00:00,1.077443,-0.159683,1.418073,-0.638879,1.045932
2014-06-21 14:00:00,-1.429691,1.113247,-0.004258,1.856797,0.037939
2014-06-21 15:00:00,-1.044375,0.083625,0.106660,0.005064,-0.502747
2014-06-21 16:00:00,-1.543488,-0.082374,-0.452535,0.109588,1.518313
2014-06-21 17:00:00,-0.664641,0.314387,-1.459470,0.313797,-1.397190
2014-06-21 18:00:00,-2.173501,-0.116435,0.775358,0.846364,2.026169
2014-06-21 19:00:00,-0.729131,-0.450656,-1.046267,-1.231835,0.310384
2014-06-21 20:00:00,-0.846832,1.300353,-0.942213,2.085069,-1.431129
2014-06-21 21:00:00,-0.323178,0.000420,0.267282,1.301592,-0.340046
2014-06-21 22:00:00,0.215970,0.935586,0.844613,-0.002437,0.180966
2014-06-21 23:00:00,0.665454,-1.349490,1.813551,0.756380,0.110473
2014-06-22 00:00:00,0.994045,0.875895,-0.764754,0.560464,0.545089
2014-06-22 01:00:00,0.283506,-0.723643,0.680028,-0.051289,-0.225270
2014-06-22 02:00:00,1.949940,-0.055795,1.714206,0.710786,-1.045228
2014-06-22 03:00:00,0.276743,-1.300398,-0.756930,-0.668168,0.929046
2014-06-22 04:00:00,0.983191,0.899898,0.204268,0.594164,-0.270311
2014-06-22 05:00:00,0.767442,0.925537,-0.197896,-1.240256,0.088687
2014-06-22 06:00:00,0.344970,-0.367240,1.975012,0.295415,-0.033998
2014-06-22 07:00:00,-1.981873,0.102252,2.683523,-0.010288,1.001748
2014-06-22 08:00:00,2.398217,-1.376310,-0.622573,-0.636626,-1.307615
2014-06-22 09:00:00,-1.913396,1.711558,0.719061,0.469491,0.048620
2014-06-22 10:00:00,1.339860,-0.162206,2.349143,0.998107,-0.099143
2014-06-22 11:00:00,0.548129,0.089835,0.345205,0.872016,0.093458
2014-06-22 12:00:00,-1.228275,0.759392,-0.534485,-0.262425,0.748918
2014-06-22 13:00:00,-0.851593,-1.001324,1.625430,0.008080,-1.394957
2014-06-22 14:00:00,1.532728,-1.241858,-1.011221,-1.220278,-0.218646
2014-06-22 15:00:00,-1.094494,0.890250,0.510446,-0.068196,0.378738
2014-06-22 16:00:00,0.288642,-0.244730,1.084367,-1.373042,0.035228
2014-06-22 17:00:00,-0.910789,0.664234,0.300766,0.508337,-0.273493
2014-06-22 18:00:00,1.566382,2.638136,0.660869,0.515639,-1.751686
2014-06-22 19:00:00,-0.010063,1.242148,0.140947,0.757703,1.194547
2014-06-22 20:00:00,0.763300,-0.328783,0.377501,0.255438,0.589696
2014-06-22 21:00:00,2.668529,1.262713,0.183436,0.164823,0.361729
2014-06-22 22:00:00,0.067179,-0.423596,-0.624092,-2.168813,-0.347209
2014-06-22 23:00:00,-0.418613,0.068799,1.178267,-2.167266,-1.692069
2014-06-23 00:00:00,0.358691,-1.182072,-0.128939,2.406319,-0.433518
2014-06-23 01:00:00,-1.269647,0.577402,0.003322,-0.967984,-0.183507
2014-06-23 02:00:00,1.541361,-0.803359,1.000967,-1.357021,-0.843183
2014-06-23 03:00:00,0.385872,0.566279,-0.430076,-1.091511,-0.022244
2014-06-23 04:00:00,-0.390449,0.367917,1.080929,0.294751,1.165190
2014-06-23 05:00:00,-0.563771,-1.083141,-1.111830,0.772312,0.077504
2014-06-23 06:00:00,0.347717,-0.824133,-0.142046,1.809955,-0.791943
2014-06-23 07:00:00,0.062734,0.770848,-2.075465,-0.184387,0.616815
2014-06-23 08:00:00,-1.090423,-1.093836,-1.260239,1.935945,-0.011081
2014-06-23 09:00:00,-0.182174,0.626256,0.180024,0.063280,-1.687803
2014-06-23 10:00:00,-0.074195,-0.037310,-0.493417,-0.104059,0.051071
2014-06-23 11:00:00,-0.098293,-1.660543,-1.620364,-0.707961,-1.304024
2014-06-23 12:00:00,0.347559,0.622401,-1.380098,0.302152,0.004194
2014-06-23 13:00:00,-0.267003,0.614093,0.264086,-0.578465,-1.724727
2014-06-23 14:00:00,0.624584,1.498799,-1.317021,0.810426,-0.172070
2014-06-23 15:00:00,0.375534,-0.162682,-0.733396,0.714411,-1.420004
2014-06-23 16:00:00,-0.674532,1.843226,-0.661430,-0.031644,0.941666
2014-06-23 17:00:00,-1.806494,-0.564147,-1.299936,-0.079475,2.720339
2014-06-23 18:00:00,-1.606473,-0.890939,0.730751,0.015982,0.293216
2014-06-23 19:00:00,0.019916,0.999054,0.487789,0.018905,-0.381301
2014-06-23 20:00:00,0.426426,-1.499313,-0.877939,0.299665,-0.866036
2014-06-23 21:00:00,-0.857657,1.229732,-1.831250,-0.646233,-1.229647
2014-06-23 22:00:00,0.112711,-1.965125,-0.184699,-1.307106,-1.357030
2014-06-23 23:00:00,-0.368611,1.078278,-0.448478,-0.138347,-0.416573
2014-06-24 00:00:00,0.739093,-0.272780,0.366471,2.244478,0.672711
2014-06-24 01:00:00,-1.595174,0.987940,0.149533,0.810305,-1.715203
2014-06-24 02:00:00,-1.417584,0.261378,0.917541,0.378072,0.727350
2014-06-24 03:00:00,0.441523,-1.531996,1.174057,-0.661374,0.466520
2014-06-24 04:00:00,-0.911236,-0.584640,0.300426,-0.069526,-1.382480
2014-06-24 05:00:00,1.323669,1.207323,-0.243540,0.882539,-0.113568
2014-06-24 06:00:00,0.714304,-0.590462,0.859638,-0.000015,1.578226
2014-06-24 07:00:00,-1.527792,1.517111,-0.904996,-0.376298,0.015235
2014-06-24 08:00:00,-0.200887,0.675913,-0.533140,-0.591282,0.367507
2014-06-24 09:00:00,1.168668,0.386249,-1.616307,0.365657,-1.820749
2014-06-24 10:00:00,-0.956439,-1.092532,-1.574939,0.390136,-0.095659
2014-06-24 11:00:00,0.264109,-0.939781,0.250165,1.636675,-0.932353
2014-06-24 12:00:00,0.879265,-0.336493,0.145736,-0.029101,2.576479
2014-06-24 13:00:00,0.515605,-2.080564,1.472825,-0.642459,0.533118
2014-06-24 14:00:00,-0.695812,1.431205,1.297927,-0.254106,1.074467
2014-06-24 15:00:00,2.062157,-0.872367,-0.909229,-1.634042,-0.325617
2014-06-24 16:00:00,-0.180440,-0.895608,0.589729,-1.346784,0.580967
2014-06-24 17:00:00,0.257558,-1.250242,1.099988,0.112606,-1.185495
2014-06-24 18:00:00,-0.431764,-0.804629,0.243640,-1.369458,1.236125
2014-06-24 19:00:00,-1.730611,-0.141222,-0.319451,-0.684862,-0.200890
2014-06-24 20:00:00,-1.320364,2.236771,0.945190,-0.307537,0.096910
2014-06-24 21:00:00,-0.276526,0.367710,-0.453640,1.367699,-0.344023
2014-06-24 22:00:00,1.895173,1.392093,0.408885,-0.769886,1.004714
2014-06-24 23:00:00,-1.527607,1.001975,1.013660,1.052235,1.300513
2014-06-25 00:00:00,-1.085986,-0.654849,1.285415,-1.698448,-0.075050
2014-06-25 01:00:00,-0.645372,1.819217,1.080148,-0.726366,-0.967132
2014-06-25 02:00:00,1.831922,-0.539371,-0.920321,-0.219267,0.696642
2014-06-25 03:00:00,1.415008,-2.573277,-1.034172,1.143778,0.168760
2014-06-25 04:00:00,-1.020959,0.425209,-1.519570,-0.332925,1.195628
2014-06-25 05:00:00,-0.772029,-1.118454,2.372024,-2.281351,-1.130856
2014-06-25 06:00:00,-0.292896,0.455568,-0.032563,0.167753,-0.892178
2014-06-25 07:00:00,1.690054,-0.577306,-0.321724,-0.236678,1.842550
2014-06-25 08:00:00,0.294748,0.948308,-0.904335,0.534590,-0.085438
2014-06-25 09:00:00,-1.429848,-0.469973,0.292871,1.410286,0.050013
2014-06-25 10:00:00,0.194723,0.022951,-1.378186,0.299404,1.114085
2014-06-25 11:00:00,-0.589577,0.262659,0.235051,1.418733,-0.523749
2014-06-25 12:00:00,1.528209,0.933196,0.885046,0.634735,0.407924
2014-06-25 13:00:00,-0.938852,0.244837,0.008093,0.281715,0.105596
2014-06-25 14:00:00,-1.050285,0.508773,-0.995882,-1.755657,-0.642806
2014-06-25 15:00:00,0.495002,0.218976,-0.828582,0.440504,0.891635
2014-06-25 16:00:00,-0.313048,-0.219620,-1.004286,1.147860,-0.828660
2014-06-25 17:00:00,-0.026037,0.844924,-3.104533,0.909195,-1.200937
2014-06-25 18:00:00,0.212390,-1.064921,-1.338311,0.896537,-0.956799
2014-06-25 19:00:00,-2.075890,-0.407732,-2.325767,-0.256178,-2.123433
2014-06-25 20:00:00,-2.415351,2.652957,-0.343466,0.052010,0.375558
2014-06-25 21:00:00,-0.963926,-0.282287,-1.291779,0.835950,0.012455
2014-06-25 22:00:00,1.149270,-0.136484,0.164477,0.378373,-0.161449
2014-06-25 23:00:00,-0.624307,1.145476,-0.699331,0.206809,0.423056
2014-06-26 00:00:00,-0.826569,0.684965,-0.595264,-1.079466,0.985301
2014-06-26 01:00:00,0.242999,1.127088,0.369235,-0.401599,0.928579
2014-06-26 02:00:00,-0.246096,1.126485,-0.969919,-0.618196,-1.085245
2014-06-26 03:00:00,1.967472,-0.145945,0.300724,-0.628921,0.498774
2014-06-26 04:00:00,-0.504711,0.550893,0.231202,0.115915,-0.305245
2014-06-26 05:00:00,-0.460814,0.283265,0.650177,-1.176408,0.307362
